hotel_unit,name,rating,date,review
Go,JD,9.1,2022-10-09,"Awalnya sempat was-was karena baca di beberapa ulasan ada yang dapet pengalaman buruk di hotel ini, udah sempet pasrah. Tapi syukurlah saya dapat kamar yang nyaman, AC dingin, tidak horor, hanya saja di beberapa sudut kamar debunya masih terlihat jelas (seperti di balik pintu kamar mandi, pojokan kamar dekar meja kopi) untuk sarapannya cukup enak, hanya saja bihunnya terlalu asin. FOnya cukup ramah, dan membantu sekali (terutama satpam)."
Go,MK,5.7,2019-06-24,"Di kamar banyak semutnya, makanannya standar kurang variasi, parkirnya kurang luas dan lainnya oke."
Go,DY,6.3,2022-05-25,Kamar lumayan bersih. Cuma pas hujan deras hotel tidak menyediakan payung security pun tidak inisiatif menjemput tamu.
Go,WA,5.2,2022-01-03,"Kamar sesuai dengan yang ada di foto. Letak strategis dekat jalan raya. Dapet kamar view bagus pemandangan gunung kidul. AC dingin. Sandal, sabun, sikat gigi ada, yang tidak ada hairdryer. Kekurangan: tidak ada air mineral di kamar tapi ada air galon di lorong. Kamar kurang kedap suara, bisa dengerin orang ngomong di kamar sebelah. Kalau ada yang lewat depan kamar juga terdengar jadi berisik. Suara lift terdengar smp kamar. Makanan rasanya kurang menurut saya cuma rasa asin perlu bumbu yang pas. Macam makanan sesuai dengan bintangnya (3), kurang komplit tidak ada nasi goreng yang biasanya selalu ada di hotel-hotel. Handuk ada nodanya, sprei dan sarung bantal juga kurang bersih banyak bekas nodanya. Kran air goyang kayak mau patah. Terakhir mau check out ditelpon resepsionis dia bilang kalau check out lebih dari jam 12 akan kena biaya lagi-lagi. Biasanya di hotel lain lebih sedikit tidak apa-apa, di sini tidak boleh. Akhirnya harus sholat dhuhur ditempat lain, padahal biasanya sebelum check out kami terbiasa sholat dhuhur di kamar terlebih dahulu. Kesan kurang Nyaman."
Go,NY,8.8,2017-09-30,"Kamar deluxe nya oke, nyaman dan bersih."
Go,MA,6.0,2020-02-24,"Pengalaman saya selama menginap disini, sangat mengecewakan, dengan harga 600 ribu tapi dapat kamar yang kotor, banyak debu, kunci kamar kadang susah digunakan, Sarung bantal agak kusam, staf kurang ramah ketika minta bantuan untuk menggunakan kunci kamar yang sering error, sarapan berantakan dan tidak variatif, Remote TV mati, AC tidak dingin, tempat sampah hanya ada 1 di kamar mandi, tissue habis, seperti dapat kamar sisa yang seadanya😔☹️"
Go,IS,8.5,2022-01-03,"Sangat rekomen hotelnya, pelayanan baik dan ramah."
Go,HA,6.1,2018-09-19,"Makanannya biasa banget, huft, tapi kamarnya lumayan enak sih."
Go,CK,6.4,2022-03-07,"Baru kali ini check in di hotel ini, kamar bisa dipakai orang lain, setelah ganti kamar, pintu kamar mandinya trouble. Hotelnya lumayan cuma ya banget lah kurang perawatan."
Go,AF,5.8,2018-06-20,"Layanan yang buruk mulai dari check-in - check-out. 1. Kami harus menunggu begitu lama untuk check-in hanya karena hanya ada satu staf di meja depan, dan ini adalah musim puncak (lebaran) 2. Tidak ada tisu yang tersedia di kamar, kami menemukan semut, kamar mandi tidak benar-benar bersih. Hanya ada 1 tempat sampah dan hanya ada di kamar mandi 3. Meja depan kantor: kami diberitahu bahwa pemeliharaan rumah tidak tersedia di malam hari ketika kami meminta tempat tidur tambahan. Tetapi ketika kami mengkonfirmasi ulang ke staf lain, dia mengatakan kepada kami bahwa itu harus tersedia (inkonsistensi no. 1) 4. kurangnya tempat parkir: kami tidak diperbolehkan parkir di depan hotel karena disediakan untuk bus wisata, tetapi hingga tengah malam tidak ada parkir bus di sana kecuali mobil tamu lain (ketidakkonsistenan no.2) 5. Kami parkir di belakang hotel seperti yang diceritakan, tetapi di pagi hari ketika kami akan mengambilnya, tempat parkir terkunci. Dan staf tidak membantu sama sekali, sebaliknya mereka mengatakan kepada kami untuk mengambilnya dari cara lain (hei, Anda seharusnya membantu kami, melakukan sesuatu, mendapatkan kunci karena fasilitas Anda) 6. Kami mengeluh tetapi mereka tidak meminta maaf sama sekali tetapi melemparkan alasan. Layanan yang buruk."
Go,MA,8.5,2022-07-11,"Bersih, pelayanan bagus dan sangat nyaman"
Go,BUDI R.,10.0,2019-03-26,"Kamarnya luas dan nyaman, bersih."
Go,at,8.4,2018-11-16,kenyamanan dan dekat bandara adisicipto
Go,WF,8.5,2018-09-27,"Kamarnya nyaman mengingat harganya yang lumayan murah. Channel TVnya banyak dan bagus. Kekurangannya pada menu sarapan, terlalu sederhana."
Go,F***a,9.1,2024-07-02,Masyaallah tabarakallah sejauh ini bagus sekali
Go,YV,8.5,2018-07-05,Bagus bersih suasananya nyaman.
Go,B***d,8.5,2024-07-23,"Kamar bagus, harga bagus, terletak dekat bandara."
Go,FH,8.5,2017-09-04,"hotelnya masih baru, dengan letak agak ke dalam sehingga terhindar dari kebisingan, kamar bersih dan cukup lega, melebihi ekspektasi dibanding harga, sarapannya juga lumayan, dan terakhir dekat dengan bandara"
Go,DD,8.9,2018-01-21,"Hotelnya dekat dengan bandara, pelayanan ramah, tetapi parkir kurang baik, satpam tidak ada ketika ingin dimintai tolong."
Go,HD,9.3,2017-11-12,"Parkir kurang nyaman, security pas saya datang tidak ada jadi kita was was"
Go,Deliana D. H.,6.6,2019-07-07,"Menu makanannya sangat sedikit. Lucunya ketika menu makanan dan minuman yang sudah habis, tidak ada refile sama sekali, rasanya sangat kurang. Untuk pemandangan di lantai 11 cukup bagus ketika malam hari."
Go,sl,8.5,2019-01-06,"Kamarnya tuh enak kalau bisa dibilang, cuma kebersihannya kurang tempat tidurnya kaya tidak di cuci banyak kotoran atau bercak bercak dan juga di kolong kasurnya banyak debu sama sampah permen."
Go,BE,8.5,2018-09-14,"Hotel nyaman, pelayanan ramah dan akses menuju bandara dekat."
Go,AW,5.4,2019-01-28,"1. Lokasi hotel lumayan mudah, karena agak sulit dilihat jalan masuk meskipun alamatnya di Jl. Adi Sutjipto, jalan besar. 2. Kebetulan kebarengan nginap sama rombongan sekitar 300 mahasiswa dari Bandung, jadi saya agak kesal karena lift hanya dioperasikan 1 saja. Jadi kalau mau turun harus ikut naik dulu. 3. Koridor lantai 5 AC mati, jadi panas banget, meskipun sudah lapor tapi gak ada tindakan apapun. 4. Waktu check in, kartu untuk buka pintu kamar tidak berfungsi, jadi harus ke front desk lagi. 5. Begitu saya mandi, air bekas mandi tidak mengalir karena saluran pembuangan mampet-pet. 6. Mau sarapan pagi-pagi sudah kehabisan gudegnya, dan pas tidak ada yang jaga, padahal saya buru-buru mau ke bandara. 7. Pas mau check out, petugas front office tidak ada, dipanggil-panggil tidak keluar, saya masuk kedalam ruang front office malah 2 petugas sedang sibuk lihat komputer atau malah ngobrol. 8. Kesan saya hotel ini terlalu mencari untung dengan mematikan AC di koridor lantai 5, mematikan 1 lift dan kurangnya tenaga petugas di restaurant."
Go,Z,10.0,2017-05-22,Sangat menyenangkan dan tempatnya strategis.
Go,vs,8.5,2017-12-02,Bagus dan nyaman ruangan tapi miskin sarapan
Go,Erma R. D.,8.2,2018-08-16,
Go,budi s.,8.5,2022-01-07,"1. Kamar bersih sesuai standar, hanya wastafel dah rusak, closed juga rusak (selama pandemi nanagement tidak kuat repair everything happened). 2. Pas jam breakfast, pelayanan kurang memuaskan dan tidak standar hotel, saat sedang makan. Muncul cleaner bersih-bersih dimana map pel bau dan tersentuh kaki anaku (belum closed lo bos) mohon diperhatikan""SOP dinning roomnya""?"
Go,RA,8.5,2017-09-14,Tempatnya enak dekat dengan bandara dan dengan tempat terapi.
Go,Ayesha R.,6.1,2019-11-15,"Toilet sudah ada noda dan di toilet mereka lupa menaruh handuk. Air sudah siapkan kendi, tapi kenapa tidak ada air mineral. Bagus punya brankas, ketika saya mencoba membuka tidak bisa membuka. Penerimaan sangat ramah saat check-in"
Go,WK,9.7,2018-05-22,"Bersih dan rapi, pelayanan ramah, dan kamar nyaman"
Go,Toppaz S. A.,8.5,2017-08-29,"Hotel baru, masih bersih, nyaman buat istirahat. Sayang parkirnya di pinggir jalan."
Go,Y,9.1,2019-08-01,"Kamarnya luas, sarapannya standard."
Go,I***n,9.4,2024-07-08,"Sangat reasonable, dan murah untuk kenyamanan""hanya untuk istirahat""lebih dari cukup 🔥."
Go,j***h,10.0,2024-07-15,"Nyaman, menu sarapan enak dekat dengan beberapa wisata, pegawai sangat ramah."
Go,AA,6.2,2022-08-16,"Hotel seh bagus, Untuk kebersihan sangat Jelek banget, Tolong untuk HK ya kualitas ya diperbaiki, biar kamar ya Bersih, kasihan Hotel bagus-bagus kyak gitu, klou kerja ya asal-asal 🙏🏻Makasih."
Go,EP,9.6,2017-11-20,"Untuk kamar bagus, kekurangan tidak ada tissue di kamar."
Go,SR,8.7,2017-07-08,karena hotelnya baru jadi masih lumayan bersih ya
Go,EM,8.5,2023-09-24,Untuk harga 410 lumayan tapi sayangnya tempat parkir mobil kurang luas tapi ya masih teratasi karena ada valet untuk parkir di gedung sebelahnya. Kamar mandinya harus dikasih pewangi yang menenangkan biar gak bau. Kaca makeup dibersihin kali ya karena kamarku kotor busem. Air hangat waktu pagi ga berfungsi dengan baik.
Go,Rizky K.,8.5,2022-02-06,
Go,JS,9.4,2022-11-29,All services and facilities are very good and comparable to the price given maybe I'll come back there again if I go to jogja again.
Go,DM,6.0,2019-02-12,"Sarapannya tidak recommended, makanan keasinan, kita sarapan jam 8, tapi makanan sudah pada habis tidak di-refill, meja-meja makan pada kotor semua berantakan, makanan, minuman pada habis, tidak ada staf satupun yang terlihat merapikan, kita intip di dapur ada 7-8 orang lagi ngobrol-ngobrol, diminta berulang kali baru di-refill, itupun menunggu lama, pas di kamar, mau pinjam piring sama sendok tidak dikasih, padahal kita mau sarapan buah di kamar, karena sarapan di mereka sangat tidak memuaskan, pada habis semua, tidak recommended hotelnya."
Go,JJ,8.5,2019-08-26,"Kamar lumayan luas, bersih staf ramah, sarapan lumayanlah buat hotel, poinnya dekat dengan bandara, so perjalananan akan lebih menarik lagi jika stay disini. Next kalau ke jogja saya akan stay disini lagi."
Go,cw,6.5,2024-10-04,AC di kamarku bocor sampai pagi. Yang membuat lantai menjadi berantakan.
Go,Rani N. S.,8.7,2017-09-23,Lift harus pake card jadi agak ribet untuk keluar msuk hotel. Kalau mau keluar beli sesuatu harus kluar dari kamar semua.
Go,Puthut R. P.,8.5,2023-05-18,Secara keseluruhan memuaskan.
Go,RA,9.3,2019-04-23,"Enak, sayangnya permintaan kamar non smoking habis."
Go,ds,5.7,2024-11-07,"Saya menginap di lantai 6, ternyata yang kami tempati kamar connecting padahal saya tidak memesan kamar connecting. Pada malam kami sedang tidur, kamar sebelah berisik sekali. Sampai kami tidak bisa tidur, tolong untuk lebih diperhatikan lagi Pesanan kamar tamu."
Go,AS,6.0,2023-12-04,"Kami pesan 5 kamar di sini, 2 malam, AC mati salah satu kamar terpaksa pindah beda lantai, tapi kita gak ada complain. Sementara saat ada go food makanan, Staf melarang kami bawa go Food ke kamar. Ini gofood bentuknya nasi kotak, dikira nasi box dan harus di charge. Minta excuse karena salah satu keluarga masih otw dari acara wisuda untuk check out pukul 13.00 atau di charge ga apa-apa, malah diburu-buru dan asli ini receptionistnya betul-betul luar biasa ketus dan mukanya gak ada ramah dan show keramahannya. Saya nginap di sini karena hotel biasa kami nginap sudah penuh di area Malioboro dan Tugu. This is our first time and Also last time stay in here. Bad, very bad experience. 😤."
Go,Rian S.,10.0,2018-07-29,"Nyaman, breakfastnya enak, akses jalan kemana saja mudah"
Go,TR,8.5,2018-11-12,"lokasi strategis, dan kenyamanan hotel. bagus"
Go,wD,9.7,2018-02-24,Penginapannya nyaman dan rapi.
Go,YH,9.4,2017-09-08,Menu sarapan pagi di tingkatkan lagi ya
Go,B***s,5.6,2024-04-11,"Ac kamar kurang dingin, kamar ada kecoa, wastafel rada mampet."
Go,RR,6.0,2017-11-18,sarapannya lauknya habis padahal kami sarapan jam 7 pagi
Go,sb,9.7,2021-06-25,Mantap sekali saya suka pelayanannya
Go,Kiki Z.,8.5,2019-01-08,Hotel dan pelayanan cukup bagus. Cuma kamar lantainya masih berdebu. makanan kurang recommended.
Go,Aris s.,8.5,2019-10-08,"Staf ramah dan pelayanan bagus, recommended."
Go,RR,8.5,2017-08-13,"over all baik kamarnya, cuma sprei nya ada noda coklatnya dikit kamar mandi bersih, lokasinya lumayan bisa dijangkau"
Go,AF,9.1,2022-01-31,"Untuk harga dibwah 300rban, worth sih ini. Kamar bersih dan tiap hari di bersihkan. Pelayanannya ramah jugaa. Baguss lah pokonya."
Go,AD,5.6,2019-11-18,Breakfast tidak bisa di take away. Lantai kamar berdebu tebal. Tisu kamar mandi kosong. Gelas yang di sediakan kotor. Mau ambil air harus ke dispenser di dekat lift.
Go,FT,5.1,2019-11-03,Resepsionis tidak sopan. Seolah mengusir. Karena room penuh.
Go,el,5.1,2017-07-10,"Bagusan menginap di asrama kantor, not good"
Go,AA,6.0,2022-01-10,Sarapan cuma pakai nasi kotak saja.
Go,DF,8.8,2018-06-22,"Bersih, nyaman, pelayanan oke, kamar bagus dan lebar. Cuma sayangnya parkiran mobil kurang banyak."
Go,wa,9.7,2017-11-26,"Tidak ada komentar, semuanya baik, dan ramah, sangat helpfull"
Go,M***i,9.0,2024-10-21,"Kamar besar, bersih, staff ramah. Tapi kalo mau ke daerah Malioboro dan sekitarnya memang agak jauh. Kalau malam cari gofood, agak susah karena daerah situ hampir gak ada resto yang masih buka saat malam."
Go,S,5.7,2023-12-28,"Pertama kali pesan di sini karena keperluan mendadak. Plusnya: Tas anak saya ketinggalan dan ketika saya hubungi hotel masih ada dan disimpan dengan baik. Minusnya: interior kamar sudah tua dan butuh perbaikan, toilet kotor dan kuning-kuning, tidak ada aroma harum kamar hotel seperti hotel pada umumnya, dinding retak-retak butuh perbaikan. Makanan rasanya kurang dan minim variasi. Parkiran sempit, meski dibantu valley tapi jadi agak repot. Menurut saya tidak sesuai dengan harganya yang 707rb/malam. Sorry to say: Tidak ingin menginap di sini lagi. Terima kasih 🙏."
Go,MH,6.0,2019-12-30,"Sarapan kurang enak, yang lain oke lah."
Go,ani f. w.,4.8,2017-05-02,"proses check in sangat-sangat lama hampir sejam. sarapannya tidak enak kurang bervariasi, cuma itu-itu aja."
Go,AC,8.5,2017-10-11,"Bagus, bersih, rapi dan nyaman"
Go,BS,6.0,2019-01-07,"Kondisi kamar bersih namun bau, sprei dan bantal tidak wangi, menu sarapan pagi tidak komplet."
Go,Subagio,5.7,2018-09-07,"Karena ada group, tamu yang bukan group breakfast di kamar dengan menu seadanya nasi putih ayam sayur kerupuk buah pepaya juice jambu dan teh, tidak bisa memilih."
Go,MW,4.8,2019-12-30,"Kamar tidak bersih ketika mau menginap, parkiran terbatas and sempit. Pilihan menu breakfast sedikit and tidak adanya helper untuk membantu turun koper."
Go,SN,6.1,2018-12-29,"Ukuran kamar standar, kamar mandi bersih menggunakan ac mengasah, tidak terpusat, sehingga Anda dapat mengatur suhu bebas 😀 tapi lantainya kotor, kami meminta pembersihan kamar tetapi tidak ada yang datang 😶 sarapan jadi, kami tidak mendapatkan buah-buahan 🍉 tidak mengisi tempat parkir yang tersedia di luar &amp; ruang bawah tanah."
Go,Fivri A.,8.5,2019-07-02,"Lokasi yang strategis mudah dicari, sudah kesekian kali saya menginap di sini, kamar bersih, luas, nyaman dan sangat menyenangkan, recommended."
Go,IW,5.5,2018-12-31,"Tempat parkir terbatas, AC di salah satu kamar tidak dingin (ambil 2 kamar @ 2 malam). Pada saat tiba sekitar pukul 14.30 masih disuruh menunggu sekitar 10 menit dengan alasan kamar belum tersedia. Pada hari ke-2 tidak diberikan handuk yang baru."
Go,Michael N.,9.7,2017-07-09,"Lokasi stategis, dekat bandara. pelayanan juga baik, stafnya ramah."
Go,ls,8.5,2019-06-09,"Hotelnya bagus, bersih dan pelayanan oke banget. Recommended."
Go,HERDY,9.7,2022-10-05,"Pelayanan baik cepat ramah. Kamar bagus, kamar luas, hanya saja perabotan banyak kayu, jadi ada yang perlu diperbaiki, supaya tidak bau kayu lapuk. Senang nginap di sini."
Go,AR,9.7,2017-08-05,"Ruangan, staf, makanan, mereka begitu baik, akan segera kembali"
Go,G,8.5,2018-11-26,
Go,Widya A. A.,8.6,2018-05-17,It was noisy. the room was dirty. bed sheet was oke but the floor was horrendous. Kalau orang jawa bilang lantainya ngeres. Tamu lain teriak-teriak sangat mengganggu. Hotel strategis dekat sekali dengan bandara.
Go,MM,8.5,2018-04-10,"Lokasi hotel stategis dekat bandara, bersih, nyaman, WiFi juga berfungsi dengan baik, makanan standar dan kekurangannya parkir sulit"
Go,Antonius C. W.,9.1,2024-03-24,"Tempatnya bersih, walaupun sempat dapat kamar yang AC-nya tidak dingin. Overall oke, tapi makanan untuk breakfast-nya perlu improve ya, karena kurang banget."
Go,ga,8.4,2017-04-27,"Lokasi bersih karena hotel baru, kamar nyaman, tapi fasilitas sarapan kurang memadai untuk variasi dan rasa dari makanan."
Go,M***d,9.4,2024-03-20,"Mantap, lokasi strategis, menu makanan sangat variatif."
Go,Yy,6.1,2018-05-05,"Secara umum untuk lokasi dan fasilitas hotel baik cuma untuk layanan menurut saya masih kurang bagus, sebagai contoh untuk layanan breakfast, Kami tidak sempat menikmati layanan itu hanya gara gara pengaturan yang tidak baik saat itu berbarengan dengan rombongan tapi kami tamu Umum tidak bisa duduk dan tidak ada pengaturan yang baik jadi kami merasa di rugikan sudah bayar include breakfast tapi tidak bisa menikmati"
Go,JP,9.7,2022-11-07,"Tempat enak, kamar nya luas, fasilitas lengkap is the best 🫰 👍."
Go,Ya,9.4,2017-04-24,"Hotel baru yang bagus, makannya enak"
Go,PA,5.1,2019-02-10,"Ada pemanas air, teh, kopi, gula tapi tidak ada sendok pengaduk, ngaduk pake jari gitu? sprei ada bercak merah, Meja berdebu seperti tidak di lap. banyak semut. pinjam sendok tidak di kasih, request tidak dipenuhi. Hotel sangat bagus bagi para pecinta semut."
Go,KO,9.4,2019-06-06,"Ruangannya luas, bersih, nyaman, staf ramah."
Go,AP,9.7,2017-11-06,Good lah enak dicari Ssama taxi online dekat me bandara
Go,v,8.5,2022-09-12,"Suasana dan layanan yang bagus. Anda bisa mengisi ulang air Anda di sini yang sangat berguna. Kamar memiliki brankas untuk meletakkan barang-barang Anda. Sayangnya, perlengkapan mandi habis dan/atau tidak sesuai dengan jumlah tamu yang saya minta. Hanya ada satu tempat sampah (di dalam toilet) sehingga cukup merepotkan."
Go,I,8.5,2017-12-28,"Kamar cukup luas, cocok untuk bawa keluarga, tapi menu sarapan kurang bervariasi"
Go,Bondo B. T.,9.7,2018-08-03,Salah satu hotel yang nyaman dan menjadi tujuan utama menginap saat datang ke jogja. Dekat dengan bandara. Dekat dengan transmart jogja. Pelayanan dan keramahan pihak hotel oke. Room menginap bersih dan baik. Menu sarapannya oke. Cuma kotak sampah di dalam kamar tidak ada. Recommended pokoknya buat liburan.
Go,BW,8.5,2017-08-26,"Bersih, dekat bandara, agak jauh dari tempat makan, parkir mobil jauh dan space dikit"
Go,Ovan A.,8.5,2022-08-09,"Memenuhi harapan dengan harga terjangkau, dan memiliki lokasi yang bagus."
Go,RB,8.5,2018-03-11,Hotelnya sepi pengunjung kurang
Go,DC,8.5,2018-09-24,"Nilai hotelnya bagus, direkomendasikan untuk tempat tidur, kamar mandi, dan keramahan karyawan. hanya satu hal yang tidak kita sukai, kamar berbau seperti kamar merokok. tidak tahu apakah tamu sebelumnya merokok banyak di dalam ruangan atau ruangan bau seperti itu dari awal."
Go,ew,9.7,2018-04-29,Bagus nyaman mantap deh pokoknya
Go,AM,5.6,2022-05-26,Tau Grand Orchid Hotel Yogyakarta karena pernah menginap di hotel sebrangnya dan penasaran akhirnya memutuskan untuk menginap dari tanggal 24 dan check out tanggal 26. Banyak sekali hal hal yang bikin kecewa apalagi saya datang malam hari dan menginap di kamar 1026 sesuai req di lantai tinggi. 1. Pertama kali masuk banyak guest supply seperti towel Yang tidak ada lalu 3 in 1 yang kosong. Oke saya masih berpikir positif. 2. AC yang tidak dingin sama sekali padahal sudah dinyalahkan dan ditinggal mandi kurang lebih 20 menit tapi tidak kunjung dingin. 3. Lalu untuk wifi awalnya baik baik saja saat pertama kali masuk lalu tiba tiba disconnect sendiri mencoba wifi satunya bisa tersambung tetapi tidak ada sinyal jadi saya menginap tanpa fasilitas wifi. Untuk masalah wifi dan AC dingin sudah saya kasih tau ke pihak reception dan request pmr pagi hari katanya disalurkan ke eng dan saya pun keluar untuk keliling sampai kembali ke hotel dengan ekspetasi AC dingin dan wifi yang lancar seketika sirna karena tetap sama seperti sebelum kasih tau ke pihak reception. 4. Kartu akses kamar yang serasa dikasih kunci one shoot. Karena selalu hilang waktu saya keluar atau setelah saya pakai padahal kartu tidak terkena hp atau benda benda yang bisa menghilangkan data kartu. Dan saya pikir masalahnya itu hanya ada di saya ternyata ada pengunjung lain yang mengalami case serupa. 5. Ya mungkin ini hal yang lumrah menurut saya karena saya juga paham trik ini di sheet masih terdapat beberapa noda bercak dan bulpoin yang serasa di coret coret lalu cat tembok yang terkelupas. Ya mungkin itu first impression yang cukup buruk menurut saya semoga dibperbaiki lagi dari pihak hotel karena saya serasa dikasih kamar bekas dari pihak hotel dengan segala fasilitas yang saya dapatkan little bit dissapointed.
Go,YP,5.6,2019-02-04,Beda banget sama foto di aplikasi.
Go,DM,6.0,2021-10-02,Sarapannya hanya nasi kotak dan kurang enak. Selebihnya bagus.
Go,E***o,10.0,2024-11-10,Hotel bagus dan pelayanan ramah
Go,Y***i,8.3,2024-10-21,Kurangnya fasilitas yang memadai.
Go,,7.0,2022-02-05,Dari breakfast aja sih cuman dikasih nasi kotak aja gak sesuai yang diharapkan seperti biasa breakfast nya.
Go,Avianto L.,9.7,2017-11-21,Tempat yang bagus dan pemandangan terbaik dan tempat kota sentral
Go,LH,6.2,2018-07-14,"Staf hotelnya kurang pengalamanan. Restoran tutup, kokinya pulang karena ada urusan keluarga, sehingga tidak dapat pesan makan malam. Sarapan pagi, daging ayamnya habis (2 kali) harus menunggu lama dan harus ditegur/push baru akhirnya keluar. Jadi ini hanya sifatnya masukan saja, dan semoga manajemen hotel ini bisa lebih profesional."
Go,Rommy F. K.,8.8,2017-04-14,"Hotel ini besar tapi waktu check out mengambil begitu banyak waktu, mohon diperbaiki, terima kasih"
Go,LA,6.3,2022-10-30,"Agak kaget di smoke detector nya ada lampu merah kelap kelip tapi smoke detector yang di koridor ga ada lampunya, tanya ke receptionist katanya hiraukan aja. Agak was was takut hidden CCTV. Kebersihan kamar kurang. Banyak banget semut di meja dekat TV, kamar mandi bau. Untung aja AC dingin jadi aman."
Go,IK,10.0,2017-08-03,Dekat dengan bandara dan jogja yang indah
Go,KH,9.4,2024-07-21,"Kamar nyaman, bagus dan pelayanan ramah."
Go,sk,8.4,2017-11-14,"Hotel yg letaknya dekat dengan badara Adisucipto. Kamar cukup luas, pelayanan yang baik dari seluruhbstaffnya, hanya ada 1 point minus dari hotel ini yaitu, sprei dan bed cover yang kotor, tapi setelah dikomplain, petugasnya langsung mengganyi dengan yang baru."
Go,Luthfi W. N.,9.4,2018-10-14,"Ruangan kamar sangat nyaman, kamar mandi juga bersih. Untuk melihat pemandangan luar kamar juga sangat bagus."
Go,PA,5.5,2019-01-04,"Lokasi oke, tempat oke, kebersihan oke, AC dingin, air panas lancar. Tapi tapi tidak boleh pinjam sendok garpu piring. Padahal di jogja dapat kiriman gudeg khas jogja yang harus saya makan di hotel. dan saya makan tanpa sendok, piring, garpu. So sad, di hotel lain selalu boleh pinjam. Bad bad bad, hilang semua rating bagusnya. Kecewa, makan bakso tanpa sendok."
Go,Dimas S. P.,9.4,2019-01-08,"Kamar bagus sesuai dengan yang saya pesan, bersih, ruangan nyaman untuk beristirahat, lokasi dekat dengan jalan raya, ada parkir untuk kendaraan roda 2 juga. Sepertinya saya akan kesini lagi untuk kunjungan berikutnya."
Go,AH,8.8,2018-11-20,Tolong untuk sabun mandi sebelum tamu masuk kamar dicek dulu jangan sempai tidak ada sama sekali.
Go,js,5.9,2017-12-23,"Bagian F n B hotel ini parah. Parah kualiti food dan beveragenya (kopi bening!) parah pula hospitality karyawan bagian ini. Selain itu, informasi minim sekali diberikan kepada tamu seolah setiap tamu sudah sering kemari. Misalnya tidak ada info bahwa room service jam 18:00 sudah tidak terima order. Tidak ada info bahwa restoran siang tidak buka. Secara hotel jauh dari tempat makan semestinya hotel ini bisa ambil kesempatan untuk gain di FBnya. satu-satunya yang menghibur adalah kamar bersih dan receptionis pria yang ramah. Selain dari itu agaknya perlu training lagi deh, salam dari Bali ya!"
Go,HK,5.5,2022-07-05,"Berdebu kamarnya, mineral water nya sudah diminum orang (kemasannya terbuka)."
Go,D***k,8.5,2024-07-22,Untuk ankat koper jarak dari lobby ke parkiran bis terlalu jauh. Dan tidak ada staff yang mmbantu. Sehingga untuk rombongan bis masih kurang rekomendasi.
Go,Kusumaningdiah S. J.,5.7,2021-12-05,"Kasurnya keras banget gak enak, terus seprai ga begitu bersih deh. Lainnya lumayan. Mending diperbaiki keindahan kamarnya (cat yang mengelupas contohnya)."
Go,YN,10.0,2024-06-13,Stay di sini 4hari 3malam. Pelayanan bagus semua. Ga ada kurang 1pun. Kamar tiap hari minta di makeup. Bersih wangi. Terima kasih orchid ❤️
Go,Maulana F. K.,10.0,2023-12-13,Top Mantap Bagus Dari Segala Aspek.
Go,oF,9.4,2017-09-24,"Hotel bagus, murah, pelayanan memuaskan"
Go,T***B,5.4,2024-05-06,Untuk Kamar Kasurnya udah tidak bagus dan kamar mandi licin. Dan ketika saya meminta bantal karena hanya dkasih 2 bantal tanpa ada guling harus bayar ekstra charge per bantal 25rb.
Go,As,9.1,2024-01-17,Highly recommended for solo/couple travellers. Affordable and efficient hotel. Clean and well maintained.
Go,Deny N.,6.3,2022-11-01,"Security malah ngobrol sama security lain. Ga ada greeting ke tamu. Tamu kesusahan bawa barang ga ada inisiatif bantu atau paling engga bukain pintu gitu. Staf resepsionis kurang senyum semua. Padahal dulu staf yang dulu ramah semua, ga tau kok ganti baru malah berwajah muram. Hotelnya bagus, kamar bersih. Breakfast untuk rasa lumayan. Senyum sapa salam jangan sampai lupa."
Go,bambang t.,8.5,2023-11-10,"Hotelnya bersih, nyaman, lokasi tengah kota. Cuma parkirannya sedikit tapi satpamnya sigap bisa langsung arahin kita."
Go,KO,8.5,2018-10-07,Pelayanan yg ramah dan kamar yg bersih dg harga yg terjangkau..
Go,ZS,9.1,2017-05-21,"Memuaskan, dengan fasilitas yang ada serta akses lokasi cukup mudah dari bandara"
Go,AA,8.5,2024-03-02,Oke tapi kejauhan dari pusat kota.
Go,rd,9.4,2017-10-02,"Dengan harga terjangkau Lokasi sangat strategis, kamar bagus, sebelumnya saya review kekurangan2 hotel tsb. Dan ternyata banyak yang sudah diperbaiki. Ruangan dan toilet bersih cuma lantainya masih berdebu. Secara keseluruhan memuaskan dan recommend untuk kembali ke sini lagi."
Go,AJ,9.7,2017-06-05,"Bagus, nyaman, pelayanannya juga ok."
Go,N***l,9.4,2024-06-24,Staffnya sangat ramah pada saat proses check in.
Go,s,9.0,2017-10-01,Kamarnya bersih. Lokasi deket bandara
Go,H,9.1,2019-06-12,"Kamar bersih, nyaman, mohon AC kurang dingin."
Go,DR,8.5,2018-10-10,"Kamar bagus, desain menarik dan recommended untuk budget menengah."
Go,D,9.0,2018-10-16,"Hotelnya sangat strategis, ketika mau masuk kota Jogja, hotelnya terlihat jelas di pinggir jalan. Pelayanan sangat ramah. Akan tetapi parkir masih kurang cukup, bersebelahan dengan jalan raya sehingga rawan terberet, selain itu ketika check-in, kamar mandi tidak ada sabun, shampo dan alat mandi lainnya. Selain itu kamar mandi saat saya tiba cukup kotor. Tidak bersih. Overall bagus kok. Cukup recommended."
